BriefDescription,Length_miles,FunctionalClass,ImprovementType,State,InternalProjectID,main_ProjectInformation_ProjectID,County,TollType,ForecastYear,TrafficForecast,ForecastYearType,YearForecastProduced,ForecastMethodology,SegmentDescription,main_TrafficForecast_ProjectID,SegmentID,Year_ofObservation,Count,DiffYear
,,,,,76174,,,1,2013,92520,1,2012,6,,,,2013,69330,0
,,,,,76174,,,1,2013,75170,1,2012,6,,,,2013,61900,0
,,,,,76174,,,1,2013,75170,1,2012,6,,,,2013,61900,0
,,,,,76174,,,1,2013,105090,1,2012,6,,,,2013,87970,0
,,,,,76174,,,1,2013,103960,1,2012,6,,,,2013,89300,0
,,,,,76174,,,1,2013,103960,1,2012,6,,,,2013,89300,0
,,,,,76174,,,1,2013,106470,1,2012,6,,,,2013,93900,0
,,,,,88000,,,1,2013,10780,1,2012,6,,,,2013,129013,0
,,,,,92576,,,1,2013,101050,1,2012,6,,,,2013,75300,0
,,,,,92730,,,1,2010,76291.5,1,2012,6,,,,2010,76290,0
,,,,,92730,,,1,2010,69280,1,2012,6,,,,2010,64800,0
,,,,,83883,,,1,2013,154000,1,2012,6,,,,2013,157070,0
,,,,,95132,,,1,2013,172000,1,2012,6,,,,2013,65850,0
,,,,,95132,,,1,2013,75000,1,2012,6,,,,2013,74360,0
,,,,,83883,,,1,2013,148000,1,2012,6,,,,2013,145111,0
,,,,,83883,,,1,2013,130000,1,2012,6,,,,2013,139399,0
,,,,,83883,,,1,2013,135000,1,2012,6,,,,2013,137397,0
,,,,,91527,,,1,2013,11000,1,2012,6,,,,2013,10641,0
,,,,,83883,,,1,2013,19000,1,2012,6,,,,2013,4833,0
,,,,,84750,,,1,2013,5600,1,2013,6,,,,2013,5680,0
,,,,,88768,,,1,2013,2300,1,2013,6,,,,2013,2370,0
,,,,,80122,,,1,2013,1700,1,2013,6,,,,2013,1900,0
,,,,,79400,,,1,2013,13000,1,2013,6,,,,2013,11350,0
,,,,,84750,,,1,2013,9600,1,2013,6,,,,2013,10440,0
,,,,,85894,,,1,2008,3709,1,2009,6,,,,2008,3260,0
,,,,,85894,,,1,2008,3503,1,2009,6,,,,2008,3260,0
,,,,,89193,,,1,2008,5808,1,2010,6,,,,2008,5810,0
,,,,,85296,,,1,2013,11453,1,2010,6,,,,2013,13100,0
,,,,,85296,,,1,2013,12122,1,2010,6,,,,2013,13100,0
,,,,,85296,,,1,2013,11339,1,2010,6,,,,2013,13100,0
,,,,,87762,,,1,2006,16548,1,2010,6,,,,2006,15360,0
,,,,,88815,,,1,2014,2160,1,2011,6,,,,2014,2120,0
,,,,,83443,,,1,2010,3036,1,2011,6,,,,2010,3140,0
,,,,,91451,,,1,2015,2808.333333,1,2012,6,,,,2015,2439,0
,,,,,87093,,,1,2007,8608.333333,1,2012,6,,,,2007,8610,0
,,,,,87093,,,1,2007,6134.166667,1,2012,6,,,,2007,6140,0
,,,,,87093,,,1,2015,9101.666667,1,2012,6,,,,2015,7631,0
,,,,,87093,,,1,2015,6540.833333,1,2012,6,,,,2015,4891,0
,,,,,94893,,,1,2015,656.6666667,1,2012,6,,,,2015,488,0
,,,,,82838,,,1,2015,550,1,2012,6,,,,2015,446,0
,,,,,16987,,,1,2015,1900,1,2012,6,,,,2015,2100,0
,,,,,83709,,,1,2013,5200,1,2012,6,,,,2013,2510,0
,,,,,83709,,,1,2013,2400,1,2012,6,,,,2013,2510,0
,,,,,82826,,,1,2013,249.1666667,1,2012,6,,,,2013,250,0
,,,,,92917,,,1,2014,13000,1,2012,6,,,,2014,12400,0
,,,,,92406,,,1,2014,1700,1,2012,6,,,,2014,530,0
,,,,,83827,,,1,2014,930,1,2012,6,,,,2014,1190,0
,,,,,92576,,,1,2010,68628,1,2012,6,,,,2010,55080,0
,,,,,81147,,,1,2013,81401.66667,1,2012,6,,,,2013,72942,0
,,,,,81147,,,1,2013,98390.83333,1,2012,6,,,,2013,63540,0
,,,,,81147,,,1,2013,105736.6667,1,2012,6,,,,2013,81911,0
,,,,,81147,,,1,2013,101239.1667,1,2012,6,,,,2013,84456,0
,,,,,81147,,,1,2013,99213.33333,1,2012,6,,,,2013,84456,0
,,,,,81147,,,1,2013,110701.6667,1,2012,6,,,,2013,87970,0
,,,,,81147,,,1,2013,103700,1,2012,6,,,,2013,87970,0
,,,,,79357,,,1,2013,46583.33333,1,2012,6,,,,2013,17077,0
,,,,,90540,,,1,2014,2600,1,2013,6,,,,2014,2730,0
,,,,,97207,,,1,2014,6700,1,2013,6,,,,2014,5850,0
,,,,,95064,,,1,2015,33250,1,2013,6,,,,2015,34651,0
,,,,,95064,,,1,2015,34400,1,2013,6,,,,2015,31041,0
,,,,,77248,,,1,2009,111634,1,2004,6,,,,2009,92640,0
,,,,,76359,,,1,2008,49626,1,2008,6,,,,2008,44250,0
,,,,,25734,,,1,2008,56349.5,1,2009,6,,,,2008,52020,0
,,,,,88771,,,1,2009,42115,1,2010,6,,,,2009,42120,0
,,,,,19578,,,1,2003,21450,1,1999,6,,,,2003,21000,0
,,,,,19578,,,1,2003,20770,1,1999,6,,,,2003,20450,0
,,,,,19578,,,1,2003,9350,1,1999,6,,,,2003,7420,0
,,,,,19578,,,1,2003,10320,1,1999,6,,,,2003,12670,0
,,,,,19578,,,1,2003,11850,1,1999,6,,,,2003,12670,0
,,,,,19578,,,1,2003,3290,1,1999,6,,,,2003,3090,0
,,,,,X,,,1,2009,2487.5,1,2002,6,,,,2009,2140,0
,,,,,X,,,1,2009,2145,1,2002,6,,,,2009,1810,0
,,,,,X,,,1,2009,1975.833333,1,2002,6,,,,2009,1580,0
,,,,,X,,,1,2009,1832.5,1,2002,6,,,,2009,1680,0
,,,,,22179,,,1,2005,52596,1,2002,6,,,,2005,51920,0
,,,,,22179,,,1,2005,47358,1,2002,6,,,,2005,51920,0
,,,,,22179,,,1,2005,47358,1,2002,6,,,,2005,50740,0
,,,,,75186,,,1,2004,52960,1,2003,6,,,,2004,51030,0
,,,,,X,,,1,2011,3614,1,2003,6,,,,2011,2800,0
,,,,,,,,1,2010,93233,1,2003,6,,,,2010,93650,0
,,,,,,,,1,2010,103200,1,2003,6,,,,2010,104340,0
,,,,,,,,1,2010,115078,1,2003,6,,,,2010,110160,0
,,,,,,,,1,2010,117098,1,2003,6,,,,2010,114050,0
,,,,,23029,,,1,2005,21319.5,1,2003,6,,,,2005,19800,0
,,,,,23029,,,1,2005,20885.5,1,2003,6,,,,2005,16240,0
,,,,,75078,,,1,2006,12832,1,2003,6,,,,2006,10260,0
,,,,,24771,,,1,2005,16612.5,1,2003,6,,,,2005,16000,0
,,,,,24771,,,1,2005,20416.5,1,2003,6,,,,2005,16000,0
,,,,,75077,,,1,2006,12832,1,2003,6,,,,2006,10260,0
,,,,,77688,,,1,2009,4275,1,2004,6,,,,2009,3310,0
,,,,,20424,,,1,2004,45820,1,2004,6,,,,2004,43330,0
,,,,,20424,,,1,2004,44940,1,2004,6,,,,2004,34150,0
,,,,,20424,,,1,2004,41360,1,2004,6,,,,2004,34150,0
,,,,,20424,,,1,2004,40620,1,2004,6,,,,2004,34150,0
,,,,,20424,,,1,2004,43320,1,2004,6,,,,2004,34150,0
,,,,,20424,,,1,2004,39180,1,2004,6,,,,2004,34150,0
,,,,,20424,,,1,2004,33680,1,2004,6,,,,2004,34150,0
,,,,,75395,,,1,2010,14088,1,2006,6,,,,2010,12450,0
,,,,,23823,,,1,2005,47720,1,2002,6,,,,2005,53130,0
,,,,,19971,,,1,2006,12262.5,1,2002,6,,,,2006,9850,0
,,,,,19468,,,1,2006,14819.5,1,2002,6,,,,2006,14470,0
,,,,,19580,,,1,2006,8258,1,2002,6,,,,2006,7490,0
,,,,,19580,,,1,2006,13886,1,2002,6,,,,2006,11900,0
,,,,,19580,,,1,2006,7354.5,1,2002,6,,,,2006,5200,0
,,,,,25645,,,1,2006,1464,1,2002,6,,,,2006,2150,0
,,,,,23104,,,1,2005,10370,1,2003,6,,,,2005,11810,0
,,,,,,,,1,2007,113628,1,2003,6,,,,2007,103890,0
,,,,,,,,1,2007,38765,1,2003,6,,,,2007,27710,0
,,,,,22080,,,1,2005,19500,1,2003,6,,,,2005,12890,0
,,,,,23030,,,1,2005,30320,1,2003,6,,,,2005,12000,0
,,,,,76674,,,1,2007,90330,1,2004,6,,,,2007,71720,0
,,,,,77326,,,1,2007,100334,1,2004,6,,,,2007,101530,0
,,,,,77326,,,1,2007,93554,1,2004,6,,,,2007,95430,0
,,,,,77326,,,1,2007,98206,1,2004,6,,,,2007,94390,0
,,,,,21509,,,1,2007,6866,1,2004,6,,,,2007,6180,0
,,,,,79078,,,1,2005,128560,1,2005,6,,,,2005,148550,0
,,,,,79078,,,1,2005,137600,1,2005,6,,,,2005,157580,0
,,,,,79078,,,1,2005,126750,1,2005,6,,,,2005,147110,0
,,,,,79078,,,1,2005,102000,1,2005,6,,,,2005,120810,0
,,,,,79078,,,1,2005,112900,1,2005,6,,,,2005,129960,0
,,,,,79078,,,1,2005,124800,1,2005,6,,,,2005,141760,0
,,,,,79078,,,1,2005,122080,1,2005,6,,,,2005,137280,0
,,,,,79078,,,1,2005,119540,1,2005,6,,,,2005,129690,0
,,,,,79078,,,1,2005,119540,1,2005,6,,,,2005,120820,0
,,,,,79078,,,1,2005,101600,1,2005,6,,,,2005,104230,0
,,,,,79078,,,1,2005,55330,1,2005,6,,,,2005,50240,0
,,,,,79078,,,1,2005,25440,1,2005,6,,,,2005,32110,0
,,,,,79078,,,1,2005,19910,1,2005,6,,,,2005,19220,0
,,,,,79078,,,1,2005,22260,1,2005,6,,,,2005,26110,0
,,,,,79078,,,1,2005,23140,1,2005,6,,,,2005,26110,0
,,,,,79078,,,1,2005,38340,1,2005,6,,,,2005,26110,0
,,,,,79078,,,1,2005,33800,1,2005,6,,,,2005,30540,0
,,,,,79078,,,1,2005,20570,1,2005,6,,,,2005,30540,0
,,,,,79078,,,1,2005,16740,1,2005,6,,,,2005,21100,0
,,,,,79078,,,1,2005,25200,1,2005,6,,,,2005,12710,0
,,,,,79078,,,1,2005,34880,1,2005,6,,,,2005,25390,0
,,,,,22889,,,1,2006,55500,1,2002,6,,,,2006,54300,0
,,,,,22889,,,1,2006,52780,1,2002,6,,,,2006,50960,0
,,,,,22010,,,1,2007,49659.5,1,2003,6,,,,2007,49280,0
,,,,,22010,,,1,2007,52304,1,2003,6,,,,2007,51100,0
,,,,,22772,,,1,2006,40460,1,2003,6,,,,2006,41370,0
,,,,,22772,,,1,2006,31570,1,2003,6,,,,2006,35140,0
,,,,,22772,,,1,2006,19920,1,2003,6,,,,2006,14470,0
,,,,,22772,,,1,2006,22080,1,2003,6,,,,2006,14470,0
,,,,,22772,,,1,2006,22300,1,2003,6,,,,2006,14470,0
,,,,,22010,,,1,2007,12518,1,2003,6,,,,2007,13340,0
,,,,,22010,,,1,2007,1591,1,2003,6,,,,2007,1420,0
,,,,,75883,,,1,2007,101398,1,2003,6,,,,2007,97350,0
,,,,,23828,,,1,2006,105700,1,2003,6,,,,2006,107210,0
,,,,,75989,,,1,2009,70177,1,2003,6,,,,2009,62920,0
,,,,,75883,,,1,2007,11414,1,2003,6,,,,2007,8350,0
,,,,,,,,1,2007,7782,1,2003,6,,,,2007,6430,0
,,,,,,,,1,2007,13213.5,1,2003,6,,,,2007,12340,0
,,,,,20082,,,1,2009,27705,1,2003,6,,,,2009,26670,0
,,,,,20082,,,1,2009,52635,1,2003,6,,,,2009,36860,0
,,,,,,,,1,2007,6935.5,1,2003,6,,,,2007,4300,0
,,,,,22010,,,1,2007,6335,1,2003,6,,,,2007,4750,0
,,,,,25697,,,1,2008,9608.333333,1,2004,6,,,,2008,7750,0
,,,,,80810,,,1,2006,38040,1,2006,6,,,,2006,39690,0
,,,,,80810,,,1,2006,35690,1,2006,6,,,,2006,39690,0
,,,,,80810,,,1,2006,35910,1,2006,6,,,,2006,39690,0
,,,,,80810,,,1,2006,55240,1,2006,6,,,,2006,54820,0
,,,,,80810,,,1,2006,44570,1,2006,6,,,,2006,42960,0
,,,,,80810,,,1,2006,12290,1,2006,6,,,,2006,11310,0
,,,,,80810,,,1,2006,14120,1,2006,6,,,,2006,11310,0
,,,,,80810,,,1,2006,20000,1,2006,6,,,,2006,18020,0
,,,,,80810,,,1,2006,22140,1,2006,6,,,,2006,18020,0
,,,,,80810,,,1,2006,20050,1,2006,6,,,,2006,18020,0
,,,,,80810,,,1,2006,28010,1,2006,6,,,,2006,18020,0
,,,,,80810,,,1,2006,31820,1,2006,6,,,,2006,22790,0
,,,,,20878,,,1,2010,29588.5,1,2002,6,,,,2010,28200,0
,,,,,20878,,,1,2010,36432.5,1,2002,6,,,,2010,28200,0
,,,,,20878,,,1,2010,36431.5,1,2002,6,,,,2010,28200,0
,,,,,20878,,,1,2010,39071.5,1,2002,6,,,,2010,28200,0
,,,,,20878,,,1,2010,38292.5,1,2002,6,,,,2010,22530,0
,,,,,20878,,,1,2010,31965,1,2002,6,,,,2010,22530,0
,,,,,20878,,,1,2010,26719,1,2002,6,,,,2010,18140,0
,,,,,20878,,,1,2010,23256.5,1,2002,6,,,,2010,14260,0
,,,,,20878,,,1,2010,27968.5,1,2002,6,,,,2010,30230,0
,,,,,20878,,,1,2010,25230.5,1,2002,6,,,,2010,30230,0
,,,,,20878,,,1,2010,30208.5,1,2002,6,,,,2010,30230,0
,,,,,20878,,,1,2010,40572,1,2002,6,,,,2010,38370,0
,,,,,,,,1,2009,39744,1,2003,6,,,,2009,41610,0
,,,,,,,,1,2009,65306,1,2003,6,,,,2009,66090,0
,,,,,,,,1,2009,55588,1,2003,6,,,,2009,57390,0
,,,,,25769,,,1,2009,8930,1,2003,6,,,,2009,6040,0
,,,,,25769,,,1,2009,15508,1,2003,6,,,,2009,11900,0
,,,,,25769,,,1,2009,13778,1,2003,6,,,,2009,11850,0
,,,,,25198,,,1,2009,13978,1,2004,6,,,,2009,10510,0
,,,,,76158,,,1,2009,1607,1,2004,6,,,,2009,1240,0
,,,,,25768,,,1,2007,24190,1,2004,6,,,,2007,18940,0
,,,,,25768,,,1,2007,29330,1,2004,6,,,,2007,23680,0
,,,,,25768,,,1,2007,23590,1,2004,6,,,,2007,15840,0
,,,,,76565,,,1,2007,24860,1,2004,6,,,,2007,21210,0
,,,,,76565,,,1,2007,18960,1,2004,6,,,,2007,19020,0
,,,,,76037,,,1,2008,15176.5,1,2004,6,,,,2008,12740,0
,,,,,76037,,,1,2008,18089.5,1,2004,6,,,,2008,14120,0
,,,,,76037,,,1,2008,21284,1,2004,6,,,,2008,12380,0
,,,,,76037,,,1,2008,10834,1,2004,6,,,,2008,11010,0
,,,,,76037,,,1,2008,13176,1,2004,6,,,,2008,14610,0
,,,,,76037,,,1,2008,22073,1,2004,6,,,,2008,27000,0
,,,,,75899,,,1,2007,21500,1,2004,6,,,,2007,19380,0
,,,,,76009,,,1,2009,4088.181818,1,2005,6,,,,2009,3310,0
,,,,,75253,,,1,2009,15750,1,2005,6,,,,2009,22300,0
,,,,,24247,,,1,2008,27114.5,1,2005,6,,,,2008,12360,0
,,,,,24247,,,1,2008,30510,1,2005,6,,,,2008,22870,0
,,,,,24247,,,1,2008,28035.5,1,2005,6,,,,2008,10800,0
,,,,,24247,,,1,2008,29145.5,1,2005,6,,,,2008,10800,0
,,,,,24247,,,1,2008,15213.5,1,2005,6,,,,2008,11560,0
,,,,,77198,,,1,2007,22860,1,2005,6,,,,2007,18490,0
,,,,,77198,,,1,2007,18630,1,2005,6,,,,2007,16870,0
,,,,,77198,,,1,2007,26360,1,2005,6,,,,2007,15180,0
,,,,,21250,,,1,2010,11099.65,1,2005,6,,,,2010,10900,0
,,,,,14821,,,1,2007,27650,1,2005,6,,,,2007,30300,0
,,,,,14821,,,1,2007,28830,1,2005,6,,,,2007,39500,0
,,,,,X,,,1,2009,12322,1,2006,6,,,,2009,8580,0
,,,,,80491,,,1,2007,20620,1,2006,6,,,,2007,22350,0
,,,,,80491,,,1,2007,17180,1,2006,6,,,,2007,22350,0
,,,,,77975,,,1,2007,10430,1,2006,6,,,,2007,10100,0
,,,,,77244,,,1,2007,50320,1,2007,6,,,,2007,35540,0
,,,,,77244,,,1,2007,43340,1,2007,6,,,,2007,28170,0
,,,,,81137,,,1,2007,14500,1,2007,6,,,,2007,14030,0
,,,,,21936,,,1,2008,30344,1,2007,6,,,,2008,26430,0
,,,,,81137,,,1,2007,9900,1,2007,6,,,,2007,10180,0
,,,,,81137,,,1,2007,6100,1,2007,6,,,,2007,5010,0
,,,,,23109,,,1,2009,5549,1,2003,6,,,,2009,2990,0
,,,,,20879,,,1,2010,15337,1,2003,6,,,,2010,14020,0
,,,,,20879,,,1,2010,6753,1,2003,6,,,,2010,4070,0
,,,,,75472,,,1,2007,20608.5,1,2004,6,,,,2007,9360,0
,,,,,77242,,,1,2010,84121,1,2004,6,,,,2010,65300,0
,,,,,77242,,,1,2010,77685,1,2004,6,,,,2010,63710,0
,,,,,77242,,,1,2010,70191,1,2004,6,,,,2010,56200,0
,,,,,77242,,,1,2010,73890,1,2004,6,,,,2010,63540,0
,,,,,77242,,,1,2010,95070,1,2004,6,,,,2010,79840,0
,,,,,77242,,,1,2010,99899,1,2004,6,,,,2010,84460,0
,,,,,77242,,,1,2010,96620,1,2004,6,,,,2010,82670,0
,,,,,77242,,,1,2010,98701,1,2004,6,,,,2010,87560,0
,,,,,77557,,,1,2010,16312,1,2004,6,,,,2010,19660,0
,,,,,77557,,,1,2010,16484,1,2004,6,,,,2010,19660,0
,,,,,77242,,,1,2010,28335,1,2004,6,,,,2010,23240,0
,,,,,77242,,,1,2010,24636,1,2004,6,,,,2010,17930,0
,,,,,76437,,,1,2010,19302,1,2004,6,,,,2010,15250,0
,,,,,76437,,,1,2010,25099,1,2004,6,,,,2010,20120,0
,,,,,76440,,,1,2009,12745,1,2005,6,,,,2009,11460,0
,,,,,76440,,,1,2009,12765,1,2005,6,,,,2009,11460,0
,,,,,78267,,,1,2010,12955,1,2005,6,,,,2010,18220,0
,,,,,78267,,,1,2010,15095,1,2005,6,,,,2010,18220,0
,,,,,76254,,,1,2010,22345,1,2005,6,,,,2010,11620,0
,,,,,77055,,,1,2008,3710,1,2006,6,,,,2008,2900,0
,,,,,77055,,,1,2008,2830,1,2006,6,,,,2008,2910,0
,,,,,77055,,,1,2008,3940,1,2006,6,,,,2008,3440,0
,,,,,77055,,,1,2008,5320,1,2006,6,,,,2008,4660,0
,,,,,77055,,,1,2008,3730,1,2006,6,,,,2008,3440,0
,,,,,77055,,,1,2008,3410,1,2006,6,,,,2008,3440,0
,,,,,25703,,,1,2009,11103.33333,1,2006,6,,,,2009,7680,0
,,,,,25703,,,1,2009,7261.666667,1,2006,6,,,,2009,4690,0
,,,,,18624,,,1,2010,1216.666667,1,2006,6,,,,2010,940,0
,,,,,18624,,,1,2010,1018.333333,1,2006,6,,,,2010,810,0
,,,,,23730,,,1,2010,96414,1,2006,6,,,,2010,64800,0
,,,,,23730,,,1,2010,91414,1,2006,6,,,,2010,76020,0
,,,,,23730,,,1,2010,71871,1,2006,6,,,,2010,59280,0
,,,,,23730,,,1,2010,67924,1,2006,6,,,,2010,54240,0
,,,,,25703,,,1,2009,12498.33333,1,2006,6,,,,2009,10360,0
,,,,,25703,,,1,2009,12874.16667,1,2006,6,,,,2009,10600,0
,,,,,25703,,,1,2009,8540.833333,1,2006,6,,,,2009,6620,0
,,,,,25703,,,1,2009,14347.5,1,2006,6,,,,2009,3250,0
,,,,,25574,,,1,2010,21961.66667,1,2007,6,,,,2010,19000,0
,,,,,25574,,,1,2008,35240,1,2007,6,,,,2008,24390,0
,,,,,82274,,,1,2008,8320,1,2008,6,,,,2008,10590,0
,,,,,82274,,,1,2008,7700,1,2008,6,,,,2008,6800,0
,,,,,82274,,,1,2008,20700,1,2008,6,,,,2008,21340,0
,,,,,82274,,,1,2008,18600,1,2008,6,,,,2008,18490,0
,,,,,,,,1,2010,15358,1,2008,6,,,,2010,16950,0
,,,,,,,,1,2010,16664,1,2008,6,,,,2010,16950,0
,,,,,22950,,,1,2010,50838.5,1,2002,6,,,,2010,36520,0
,,,,,75567,,,1,2009,33970,1,2005,6,,,,2009,35170,0
,,,,,75567,,,1,2009,40820,1,2005,6,,,,2009,38810,0
,,,,,23108,,,1,2009,3050,1,2005,6,,,,2009,2600,0
,,,,,78195,,,1,2010,7347,1,2005,6,,,,2010,5600,0
,,,,,78195,,,1,2010,8079,1,2005,6,,,,2010,5330,0
,,,,,78195,,,1,2010,8793,1,2005,6,,,,2010,9500,0
,,,,,78195,,,1,2010,7964,1,2005,6,,,,2010,6800,0
,,,,,25508,,,1,2008,40295.5,1,2005,6,,,,2008,43210,0
,,,,,25508,,,1,2008,53793.5,1,2005,6,,,,2008,53450,0
,,,,,25508,,,1,2008,38888,1,2005,6,,,,2008,35730,0
,,,,,25508,,,1,2008,55117.5,1,2005,6,,,,2008,49550,0
,,,,,24696,,,1,2010,87474.5,1,2005,6,,,,2010,69670,0
,,,,,24696,,,1,2010,121114.5,1,2005,6,,,,2010,96910,0
,,,,,24696,,,1,2010,104885.5,1,2005,6,,,,2010,81560,0
,,,,,24696,,,1,2010,129078.5,1,2005,6,,,,2010,99490,0
,,,,,24696,,,1,2010,121960.5,1,2005,6,,,,2010,98780,0
,,,,,24696,,,1,2010,117715,1,2005,6,,,,2010,99470,0
,,,,,24696,,,1,2010,102654,1,2005,6,,,,2010,96650,0
,,,,,76946,,,1,2010,18300,1,2005,6,,,,2010,13250,0
,,,,,76946,,,1,2010,19500,1,2005,6,,,,2010,13250,0
,,,,,76946,,,1,2010,26194.8,1,2005,6,,,,2010,17540,0
,,,,,76946,,,1,2010,26932.2,1,2005,6,,,,2010,17540,0
,,,,,76946,,,1,2010,32297.4,1,2005,6,,,,2010,26300,0
,,,,,78266,,,1,2010,20155,1,2005,6,,,,2010,18220,0
,,,,,12356,,,1,2008,31001,1,2006,6,,,,2008,28800,0
,,,,,80185,,,1,2009,820,1,2006,6,,,,2009,480,0
,,,,,80185,,,1,2009,1540,1,2006,6,,,,2009,1460,0
,,,,,80185,,,1,2009,1940,1,2006,6,,,,2009,1640,0
,,,,,80185,,,1,2009,1990,1,2006,6,,,,2009,1440,0
,,,,,25655,,,1,2009,1210,1,2006,6,,,,2009,880,0
,,,,,25655,,,1,2009,3240,1,2006,6,,,,2009,2700,0
,,,,,25655,,,1,2009,3360,1,2006,6,,,,2009,2700,0
,,,,,25655,,,1,2009,7330,1,2006,6,,,,2009,5610,0
,,,,,81796,,,1,2008,30409,1,2006,6,,,,2008,33740,0
,,,,,81796,,,1,2008,38340,1,2006,6,,,,2008,41350,0
,,,,,81796,,,1,2008,45442,1,2006,6,,,,2008,48410,0
,,,,,81796,,,1,2008,54440,1,2006,6,,,,2008,56000,0
,,,,,81796,,,1,2008,24239,1,2006,6,,,,2008,21600,0
,,,,,81796,,,1,2008,30852,1,2006,6,,,,2008,28150,0
,,,,,81446,,,1,2009,14700,1,2007,6,,,,2009,12420,0
,,,,,76561,,,1,2011,10260,1,2007,6,,,,2011,8900,0
,,,,,76561,,,1,2011,5960,1,2007,6,,,,2011,6080,0
,,,,,76561,,,1,2011,14866,1,2007,6,,,,2011,13710,0
,,,,,82485,,,1,2008,8401.5,1,2007,6,,,,2008,7580,0
,,,,,82625,,,1,2008,11200,1,2007,6,,,,2008,8650,0
,,,,,82625,,,1,2008,66496.5,1,2007,6,,,,2008,59970,0
,,,,,82625,,,1,2008,57799,1,2007,6,,,,2008,52020,0
,,,,,82625,,,1,2008,55644,1,2007,6,,,,2008,53590,0
,,,,,82625,,,1,2008,62576,1,2007,6,,,,2008,61100,0
,,,,,25555,,,1,2010,89823,1,2007,6,,,,2010,65300,0
,,,,,24956,,,1,2008,43146.66667,1,2007,6,,,,2008,39420,0
,,,,,77569,,,1,2010,98091.5,1,2007,6,,,,2010,116330,0
,,,,,82625,,,1,2008,55296.5,1,2007,6,,,,2008,56000,0
,,,,,82092,,,1,2009,11090,1,2007,6,,,,2009,11340,0
,,,,,82092,,,1,2009,11600,1,2007,6,,,,2009,11340,0
,,,,,82092,,,1,2009,11540,1,2007,6,,,,2009,11340,0
,,,,,82092,,,1,2009,10680,1,2007,6,,,,2009,11340,0
,,,,,24956,,,1,2008,10910,1,2007,6,,,,2008,7970,0
,,,,,81446,,,1,2009,11750,1,2007,6,,,,2009,10760,0
,,,,,13363,,,1,2010,4556,1,2007,6,,,,2010,2780,0
,,,,,X,,,1,2008,12590,1,2008,6,,,,2008,12140,0
,,,,,X,,,1,2008,12082,1,2008,6,,,,2008,12670,0
,,,,,X,,,1,2008,9427,1,2008,6,,,,2008,9840,0
,,,,,X,,,1,2008,11836,1,2008,6,,,,2008,12280,0
,,,,,16579,,,1,2008,2193.5,1,2009,6,,,,2008,2190,0
,,,,,85190,,,1,2010,39460,1,2009,6,,,,2010,38550,0
,,,,,14040,,,1,2010,19370,1,2002,6,,,,2010,15340,0
,,,,,25760,,,1,2007,36866,1,2004,6,,,,2007,32870,0
,,,,,25760,,,1,2007,17947.5,1,2004,6,,,,2007,16980,0
,,,,,19734,,,1,2010,34860,1,2005,6,,,,2010,28650,0
,,,,,80217,,,1,2008,8910,1,2005,6,,,,2008,7070,0
,,,,,80217,,,1,2008,9959,1,2005,6,,,,2008,7070,0
,,,,,19734,,,1,2010,49850,1,2005,6,,,,2010,36900,0
,,,,,19734,,,1,2010,45910,1,2005,6,,,,2010,34550,0
,,,,,19734,,,1,2010,46090,1,2005,6,,,,2010,34550,0
,,,,,77616,,,1,2010,69990,1,2005,6,,,,2010,59930,0
,,,,,77616,,,1,2010,80520,1,2005,6,,,,2010,67780,0
,,,,,77616,,,1,2010,88340,1,2005,6,,,,2010,83470,0
,,,,,77616,,,1,2010,113440,1,2005,6,,,,2010,106830,0
,,,,,77616,,,1,2010,119890,1,2005,6,,,,2010,97420,0
,,,,,77616,,,1,2010,127740,1,2005,6,,,,2010,109540,0
,,,,,77616,,,1,2010,128680,1,2005,6,,,,2010,111110,0
,,,,,77616,,,1,2010,137610,1,2005,6,,,,2010,121010,0
,,,,,13567,,,1,2010,124140,1,2005,6,,,,2010,93110,0
,,,,,13567,,,1,2010,88210,1,2005,6,,,,2010,77270,0
,,,,,13567,,,1,2010,99200,1,2005,6,,,,2010,77270,0
,,,,,13486,,,1,2008,66705,1,2005,6,,,,2008,56450,0
,,,,,13486,,,1,2008,53930,1,2005,6,,,,2008,50960,0
,,,,,78243,,,1,2010,9750,1,2005,6,,,,2010,9190,0
,,,,,78243,,,1,2010,12800,1,2005,6,,,,2010,12370,0
,,,,,78243,,,1,2010,18810,1,2005,6,,,,2010,12370,0
,,,,,78243,,,1,2010,11230,1,2005,6,,,,2010,9550,0
,,,,,78243,,,1,2010,12060,1,2005,6,,,,2010,7310,0
,,,,,78398,,,1,2010,15230,1,2005,6,,,,2010,10800,0
,,,,,78398,,,1,2010,13690,1,2005,6,,,,2010,10800,0
,,,,,21612,,,1,2010,14695,1,2006,6,,,,2010,15570,0
,,,,,79476,,,1,2010,169060,1,2006,6,,,,2010,133560,0
,,,,,79476,,,1,2010,165220,1,2006,6,,,,2010,132220,0
,,,,,24957,,,1,2008,66870,1,2006,6,,,,2008,75640,0
,,,,,20963,,,1,2010,169030,1,2006,6,,,,2010,133560,0
,,,,,20963,,,1,2010,165220,1,2006,6,,,,2010,132220,0
,,,,,24957,,,1,2008,62563.33333,1,2006,6,,,,2008,61060,0
,,,,,24957,,,1,2008,40325,1,2006,6,,,,2008,43520,0
,,,,,24957,,,1,2008,39561.66667,1,2006,6,,,,2008,43520,0
,,,,,25235,,,1,2008,23935,1,2006,6,,,,2008,19700,0
,,,,,25235,,,1,2008,17000,1,2006,6,,,,2008,12470,0
