ProjectID,County,GEOID2015
"41-5681--Route 2, 19,53,163,590,6,412",Ottawa,39123
"41-5682--Route 2, 19,53,163,590,6,412",Ottawa,39123
"41-5683--Route 2, 19,53,163,590,6,412",Ottawa,39123
"41-5684-99798-STA-Culverts-FY2018||Replace-the-following-culverts;-CFN-760430460-STA-43-21.01,",Stark,39151
"41-5685--Route 2, 19,53,163,590,6,412",Sandusky,39143
"41-5686-81710-BRO(HIG)-32-8.15-11.37(0.0-0.39)||On-SR32,-begin-project-0.36-miles-east-of-the-",Brown,39015
"41-5687--Route 2, 19,53,163,590,6,412",Ottawa,39123
"41-5688--Route 2, 19,53,163,590,6,412",Ottawa,39123
41-5689-76467-FRA-270-21.69||Minor-pavement-rehabilitation-(AC-overlay-with-repairs)-on-FRA-IR,Franklin,39049
"41-5690--Route 2, 19,53,163,590,6,412",Ottawa,39123
41-5691--Route 322 LOG: 4.05-10.40,Geauga,39055
41-5692-99797-MAH-Culverts-FY2018||-Replace-the-following-Culverts;-CFN-501650410-MAH-165-16.3,Mahoning,39099
41-5693-99797-MAH-Culverts-FY2018||-Replace-the-following-Culverts;-CFN-501650410-MAH-165-16.3,Mahoning,39099
41-5694-88609-MRW-95-0.240||Replace-MRW-95-0.24-concrete-slab-bridge-and-MRW-TR60-02087-steel-,Morrow,39117
"41-5695--Route 2, 19,53,163,590,6,412",Sandusky,39143
"41-5696-99798-STA-Culverts-FY2018||Replace-the-following-culverts;-CFN-760430460-STA-43-21.01,",Stark,39151
"41-5697-99798-STA-Culverts-FY2018||Replace-the-following-culverts;-CFN-760430460-STA-43-21.01,",Stark,39151
41-5698-102267-JAC-93-21.06-OH15-01||Slide-Repair.-JAC-010,Jackson,39079
"41-5699--Route 2, 19,53,163,590,6,412",Ottawa,39123
41-5700-99697-LAK-086-05.49||Resurfacing-from-Vrooman-Rd-to-the-Lake-County-Line-in-LeRoy-Town,Lake,39085
41-5701-99697-LAK-086-05.49||Resurfacing-from-Vrooman-Rd-to-the-Lake-County-Line-in-LeRoy-Town,Lake,39085
"41-5702-96552-MAH-0534-01.41||Bridge-redeck-SFN-5005671-MAH-SR-531-4.90-over-Mill-Creek,-Minor",Mahoning,39099
41-5703-99797-MAH-Culverts-FY2018||-Replace-the-following-Culverts;-CFN-501650410-MAH-165-16.3,Mahoning,39099
41-5704-99797-MAH-Culverts-FY2018||-Replace-the-following-Culverts;-CFN-501650410-MAH-165-16.3,Mahoning,39099
41-5705-99797-MAH-Culverts-FY2018||-Replace-the-following-Culverts;-CFN-501650410-MAH-165-16.3,Mahoning,39099
41-5706--Route 590,Ottawa,39123
"41-5707--Route 2, 19,53,163,590,6,412",Ottawa,39123
"41-5708--Route 2, 19,53,163,590,6,412",Ottawa,39123
"41-5709--Route 2, 19,53,163,590,6,412",Ottawa,39123
41-5710--Route 590,Sandusky,39143
"41-5711--Route 2, 19,53,163,590,6,412",Sandusky,39143
41-5712--Route 19,Seneca,39147
41-5713--Route 19,Seneca,39147
41-5714--Route 101,Seneca,39147
"41-5715-99798-STA-Culverts-FY2018||Replace-the-following-culverts;-CFN-760430460-STA-43-21.01,",Stark,39151
"41-5716-102268-TRU-Culverts-FY2018||Culvert-replacement-of-CFN-780870110-TRU-SR87-8.67,-Structu",Trumbull,39155
41-5717-77628-HAM-71-3.81|Tier-2|Provide-a-full-movement-interchange-at-IR-71-&-MLK-Drive-whil,Hamilton,39061
41-5718-22213-CUY-077-12.12||Replace-the-Harvard-Avenue-bridge-over-I-77-in-the-Village-of-New,Cuyahoga,39035
41-5719-91731-CLA-70-3.10||Replace-deteriorated-bridge-decks-(CLA-70-3.10-and-CLA-70-3.12;-IR-,Clark,39023
41-5720-91606-MOT-75-10.44||Replace-deficient-bridge-decks-with-limited-pavement-work-between-,Montgomery,39113
41-5721-91606-MOT-75-10.44||Replace-deficient-bridge-decks-with-limited-pavement-work-between-,Montgomery,39113
41-5722-77628-HAM-71-3.81|Tier-2|Provide-a-full-movement-interchange-at-IR-71-&-MLK-Drive-whil,Hamilton,39061
"41-5723-89113-SUM-0091-0.00/Canton-Road||Widen-for-NB-dual-LT-lane,-EB-RT-lane,-proper-EB-LT-&",Summit,39153
41-5724-91731-CLA-70-3.10||Replace-deteriorated-bridge-decks-(CLA-70-3.10-and-CLA-70-3.12;-IR-,Clark,39023
"41-5725-94557-MOT-75-15.03/15.54/15.82||MOT-75-1503---Replace-expansion-joints,-paint-structur",Montgomery,39113
"41-5726-94557-MOT-75-15.03/15.54/15.82||MOT-75-1503---Replace-expansion-joints,-paint-structur",Montgomery,39113
41-5727--WOO-75-5.04,Wood,39173
41-5728--LUC-475-10.27,Lucas,39095
41-5729-96010-LUC-51-12.85-Bridge-Redeck||Redeck-bridge-over-US23/SR51-SB;-perform-necessary-r,Lucas,39095
41-5730-97715-DEL-23-8.95/MAR-423-2.13||Replace-culverts-at-DEL-23-8.96-over-Oberlander-Run-an,Delaware,39041
41-5731-98158-GRE-444-7.53-Broad-St||Widening-of-Broad-Street-(SR-444)-from-2-to-3-lanes-to-pr,Greene,39057
41-5732-98160-GRE-444-3.88-Kauffman-Ave||The-project-consists-of-widening-Kauffman-Avenue-(SR-,Greene,39057
41-5733-96010-LUC-51-12.85-Bridge-Redeck||Redeck-bridge-over-US23/SR51-SB;-perform-necessary-r,Lucas,39095
41-5734-96605-DEF-15-14.77||Replace-bridge-superstructure-over-the-Maumee-River,Defiance,39039
41-5735-96605-DEF-15-14.77||Replace-bridge-superstructure-over-the-Maumee-River,Defiance,39039
41-5736-96605-DEF-15-14.77||Replace-bridge-superstructure-over-the-Maumee-River,Defiance,39039
41-5737-96605-DEF-15-14.77||Replace-bridge-superstructure-over-the-Maumee-River,Defiance,39039
41-5738-90264-MAR-309-19.59|Tier-2|Planning-and-Preliminary-Engineering-phases-of-the-PDP-for-,Marion,39101
41-5739-90264-MAR-309-19.59|Tier-2|Planning-and-Preliminary-Engineering-phases-of-the-PDP-for-,Marion,39101
41-5740-90264-MAR-309-19.59|Tier-2|Planning-and-Preliminary-Engineering-phases-of-the-PDP-for-,Marion,39101
41-5741-90264-MAR-309-19.59|Tier-2|Planning-and-Preliminary-Engineering-phases-of-the-PDP-for-,Marion,39101
41-5742-90264-MAR-309-19.59|Tier-2|Planning-and-Preliminary-Engineering-phases-of-the-PDP-for-,Marion,39101
41-5743-90264-MAR-309-19.59|Tier-2|Planning-and-Preliminary-Engineering-phases-of-the-PDP-for-,Marion,39101
41-5744-90264-MAR-309-19.59|Tier-2|Planning-and-Preliminary-Engineering-phases-of-the-PDP-for-,Marion,39101
41-5745-90264-MAR-309-19.59|Tier-2|Planning-and-Preliminary-Engineering-phases-of-the-PDP-for-,Marion,39101
41-5746-90264-MAR-309-19.59|Tier-2|Planning-and-Preliminary-Engineering-phases-of-the-PDP-for-,Marion,39101
"41-5747-96543-ATB-0006-05.83||Resurfacing-ATB-US-6-from-5.83-to-17.47,-Redeck-SFN-0400246-ATB-",Ashtabula,39007
41-5748-97715-DEL-23-8.95/MAR-423-2.13||Replace-culverts-at-DEL-23-8.96-over-Oberlander-Run-an,Marion,39101
41-5749--WOO-281-12.09,Wood,39173
41-5750-98585-POR-CR18-0.51,Portage,39133
41-5751-98585-POR-CR18-0.51,Portage,39133
41-5752-98585-POR-CR18-0.51,Portage,39133
41-5753-98585-POR-CR18-0.51,Portage,39133
41-5754-98585-POR-CR18-0.51,Summit,39153
41-5755-98585-POR-CR18-0.51,Summit,39153
41-5756-98585-POR-CR18-0.51,Summit,39153
"41-5757-100290-STA-77-11.50-TIS||Traffic-Impact-Study-of-IR77,-SR687-near-the-Pro-Football-Hall",Stark,39151
"41-5758-100290-STA-77-11.50-TIS||Traffic-Impact-Study-of-IR77,-SR687-near-the-Pro-Football-Hall",Stark,39151
"41-5759-100290-STA-77-11.50-TIS||Traffic-Impact-Study-of-IR77,-SR687-near-the-Pro-Football-Hall",Stark,39151
"41-5760-100290-STA-77-11.50-TIS||Traffic-Impact-Study-of-IR77,-SR687-near-the-Pro-Football-Hall",Stark,39151
41-5761--HAM-71-6.96,Hamilton,39061
41-5762--HAM-275-3.97,Hamilton,39061
41-5763--HAM-275-3.97,Hamilton,39061
41-5764--HAM-275-3.97,Hamilton,39061
41-5765-88348-CUY-090-24.10/24.63||Replace-the-decks-of-the-mainline-IR-90-bridges-over-East-1,Cuyahoga,39035
41-5766-88348-CUY-090-24.10/24.63||Replace-the-decks-of-the-mainline-IR-90-bridges-over-East-1,Cuyahoga,39035
"41-5767-97798-MIA-75-14.57||SFNs-5502977-&-5503000,-MIA-75-1457-L/R-over-B&O-railroad1.--Remov",Montgomery,39113
"41-5768-97798-MIA-75-14.57||SFNs-5502977-&-5503000,-MIA-75-1457-L/R-over-B&O-railroad1.--Remov",Miami,39109
"41-5769-97798-MIA-75-14.57||SFNs-5502977-&-5503000,-MIA-75-1457-L/R-over-B&O-railroad1.--Remov",Miami,39109
"41-5770-97794-AUG-75-7.54||SFNs-0602256---0602280-AUG-75-0754-L&R---For-both-structrures,-prov",Auglaize,39011
41-5771--HAM-275-3.97,Hamilton,39061
"41-5772-100290-STA-77-11.50-TIS||Traffic-Impact-Study-of-IR77,-SR687-near-the-Pro-Football-Hall",Stark,39151
"41-5773-100290-STA-77-11.50-TIS||Traffic-Impact-Study-of-IR77,-SR687-near-the-Pro-Football-Hall",Stark,39151
41-5774-98141-DEL-42-9.440-/-SR-521-11.980||Replace-two-bridges-(culverts)-in-Delaware-County:,Delaware,39041
41-5775-80963-GEA-422-13.04-Intersection||Safety-improvements-at-intersection-of-US-422-and-SR,Geauga,39055
41-5776-80963-GEA-422-13.04-Intersection||Safety-improvements-at-intersection-of-US-422-and-SR,Geauga,39055
41-5777-88876-MED-0018-01.72/1.93/2.42||MED-SR-18-1.72Replacement-of-a-271-concrete-slab-struc,Medina,39103
"41-5778-100290-STA-77-11.50-TIS||Traffic-Impact-Study-of-IR77,-SR687-near-the-Pro-Football-Hall",Stark,39151
41-5779-101067-CLE-131-5.60||Improve-intersection-of-SR-131-&-SR-132-by-considering-alternative,Clermont,39025
41-5780-96270-PIC-188-0.22||SR-188-(N-Court-St)-Replace-concrete-arch-structure-over-Hargus-Cr,Pickaway,39129
41-5781-102053-CUY-17/94/480-10.78/10.05/13.96||Planning-study-to-confirm-recommended-improveme,Cuyahoga,39035
41-5782-102053-CUY-17/94/480-10.78/10.05/13.96||Planning-study-to-confirm-recommended-improveme,Cuyahoga,39035
41-5783-102053-CUY-17/94/480-10.78/10.05/13.96||Planning-study-to-confirm-recommended-improveme,Cuyahoga,39035
41-5784-102053-CUY-17/94/480-10.78/10.05/13.96||Planning-study-to-confirm-recommended-improveme,Cuyahoga,39035
41-5785-102053-CUY-17/94/480-10.78/10.05/13.96||Planning-study-to-confirm-recommended-improveme,Cuyahoga,39035
41-5786-102053-CUY-17/94/480-10.78/10.05/13.96||Planning-study-to-confirm-recommended-improveme,Cuyahoga,39035
41-5787-102053-CUY-17/94/480-10.78/10.05/13.96||Planning-study-to-confirm-recommended-improveme,Cuyahoga,39035
41-5788-102053-CUY-17/94/480-10.78/10.05/13.96||Planning-study-to-confirm-recommended-improveme,Cuyahoga,39035
41-5789-96686-PRE-35-12.58/15.41/19.86||Rehabilitate-bridge-PRE-35-1258-over-Rocky-Run-and-PRE,Preble,39135
41-5790-99763-CAR-39-14.25||Conduct-a-traffic/safety-engineering-study-of-the-intersection-of-,Carroll,39019
41-5791-99763-CAR-39-14.25||Conduct-a-traffic/safety-engineering-study-of-the-intersection-of-,Carroll,39019
41-5792-99763-CAR-39-14.25||Conduct-a-traffic/safety-engineering-study-of-the-intersection-of-,Carroll,39019
41-5793-101067-CLE-131-5.60||Improve-intersection-of-SR-131-&-SR-132-by-considering-alternative,Clermont,39025
41-5794-96686-PRE-35-12.58/15.41/19.86||Rehabilitate-bridge-PRE-35-1258-over-Rocky-Run-and-PRE,Preble,39135
41-5795-96686-PRE-35-12.58/15.41/19.86||Rehabilitate-bridge-PRE-35-1258-over-Rocky-Run-and-PRE,Preble,39135
41-5796-101067-CLE-131-5.60||Improve-intersection-of-SR-131-&-SR-132-by-considering-alternative,Clermont,39025
41-5797-101067-CLE-131-5.60||Improve-intersection-of-SR-131-&-SR-132-by-considering-alternative,Clermont,39025
41-5798-80963-GEA-422-13.04-Intersection||Safety-improvements-at-intersection-of-US-422-and-SR,Geauga,39055
41-5799-80963-GEA-422-13.04-Intersection||Safety-improvements-at-intersection-of-US-422-and-SR,Geauga,39055
41-5800--FAY-41-15.4,Fayette,39047
41-5801-94673-LOG-235-22.00||Replace-concrete-beam-bridge-due-to-deterioration.,Logan,39091
41-5802--FAY-41-15.4,Fayette,39047
"41-5803-99857-LOG-273-0.02||LOG-273-0002,-SFN-4602315-over-Indian-Lake-Boat-Passage---Replace-",Logan,39091
41-5804-100808-HAM-275-31.88/32.70||Replace-barriers-and-add-a-sidewalk-to-bridge-HAM-275-3188-,Hamilton,39061
41-5805-100808-HAM-275-31.88/32.70||Replace-barriers-and-add-a-sidewalk-to-bridge-HAM-275-3188-,Hamilton,39061
41-5806-94179-D08-INVERTS-FY2019||Perform-minor-invert-paving-work-to-the-following-bridge-siz,Hamilton,39061
41-5807--GRE-235-0.00,Hamilton,39061
41-5808-103821-CUY-090-21.02||Safety-Project:--Improve-traffic-flow-and-reduce-crashes-at-the-I,Cuyahoga,39035
41-5809-103821-CUY-090-21.02||Safety-Project:--Improve-traffic-flow-and-reduce-crashes-at-the-I,Cuyahoga,39035
41-5810-90591-CUY-480-18.42-L&R-Deck||Replace-the-decks-of-the-twin-IR-480-bridges-over-the-Cu,Cuyahoga,39035
41-5811-94254-GRE-675-0.00||Resurfacing-and-pavement-repair-on-a-portion-of-I-675-in-Greene-Co,Greene,39057
41-5812-94254-GRE-675-0.00||Resurfacing-and-pavement-repair-on-a-portion-of-I-675-in-Greene-Co,Greene,39057
41-5813-94254-GRE-675-0.00||Resurfacing-and-pavement-repair-on-a-portion-of-I-675-in-Greene-Co,Greene,39057
41-5814-94254-GRE-675-0.00||Resurfacing-and-pavement-repair-on-a-portion-of-I-675-in-Greene-Co,Greene,39057
41-5815-94254-GRE-675-0.00||Resurfacing-and-pavement-repair-on-a-portion-of-I-675-in-Greene-Co,Greene,39057
41-5816-94254-GRE-675-0.00||Resurfacing-and-pavement-repair-on-a-portion-of-I-675-in-Greene-Co,Greene,39057
41-5817-94254-GRE-675-0.00||Resurfacing-and-pavement-repair-on-a-portion-of-I-675-in-Greene-Co,Greene,39057
41-5818-94254-GRE-675-0.00||Resurfacing-and-pavement-repair-on-a-portion-of-I-675-in-Greene-Co,Greene,39057
41-5819-94254-GRE-675-0.00||Resurfacing-and-pavement-repair-on-a-portion-of-I-675-in-Greene-Co,Greene,39057
41-5820-94254-GRE-675-0.00||Resurfacing-and-pavement-repair-on-a-portion-of-I-675-in-Greene-Co,Greene,39057
41-5821-94254-GRE-675-0.00||Resurfacing-and-pavement-repair-on-a-portion-of-I-675-in-Greene-Co,Greene,39057
41-5822-101309-HAM-50-26.20/30.28||Resurfacing-on-portions-of-US-50-in-Hamilton-County-between-,Hamilton,39061
41-5823-104167-LAW-52-11.53-Phase-II-OH15-01||LAW-52-11.53-Phase-II-Rock-Remediation-&-LAW-52-1,Lawrence,39087
41-5824-98539-HAM-27/42-3.58/3.29||Rehabilitate-bridge-HAM-27-0358-(Brighton-Street-over-US-27,Hamilton,39061
41-5825-98539-HAM-27/42-3.58/3.29||Rehabilitate-bridge-HAM-27-0358-(Brighton-Street-over-US-27,Hamilton,39061
41-5826-98539-HAM-27/42-3.58/3.29||Rehabilitate-bridge-HAM-27-0358-(Brighton-Street-over-US-27,Hamilton,39061
41-5827--BUT-747-4.14,Butler,39017
"41-5828-96696-HAM-50-22.30/22.38||Project-to-replace-the-wearing-surface,-expansion-joints,-an",Hamilton,39061
"41-5829-96696-HAM-50-22.30/22.38||Project-to-replace-the-wearing-surface,-expansion-joints,-an",Hamilton,39061
41-5830-100800-HAM-50-28.10/28.25||Rehabilitate-bridges-HAM-50-2810-(US-50-over-Heekin-Rd)-and-,Hamilton,39061
41-5831-101309-HAM-50-26.20/30.28||Resurfacing-on-portions-of-US-50-in-Hamilton-County-between-,Hamilton,39061
41-5832--GRE-235-0.00,Hamilton,39061
41-5833-94179-D08-INVERTS-FY2019||Perform-minor-invert-paving-work-to-the-following-bridge-siz,Warren,39165
41-5834-98510-GRE-68-9.57/13.35||Rehabilitate-bridge-GRE-68-0960-by-installing-scour-protectio,Greene,39057
"41-5835-99860-MOT-235-00.22L||SFN-5709660,-MOT-235-00.22L-on-SR-4---raise-structure,-new-deck,",Montgomery,39113
41-5836-100316-MOT-LYONS-RD||Provide-pedestrian-access-by-constructing-sidewalks-along-the-sout,Montgomery,39113
41-5837-102040-ADA-247-7.78-Slide||Slide-repair-on-ADA-SR-247-7.78.,Adams,39001
41-5838-94179-D08-INVERTS-FY2019||Perform-minor-invert-paving-work-to-the-following-bridge-siz,Butler,39017
41-5839-98510-GRE-68-9.57/13.35||Rehabilitate-bridge-GRE-68-0960-by-installing-scour-protectio,Greene,39057
"41-5840-99861-LOG-33-06.96||Br.-No.-Log-33-0641L,-SFN-4600215---Remove-the-existing-substructu",Logan,39091
"41-5841-99861-LOG-33-06.96||Br.-No.-Log-33-0641L,-SFN-4600215---Remove-the-existing-substructu",Logan,39091
"41-5842-103793-CHP-36-14.88||Install-splitter-islands,-realign-right-turn-bypass-lanes,-provide",Champaign,39021
"41-5843-103793-CHP-36-14.88||Install-splitter-islands,-realign-right-turn-bypass-lanes,-provide",Champaign,39021
41-5844-94179-D08-INVERTS-FY2019||Perform-minor-invert-paving-work-to-the-following-bridge-siz,Clermont,39025
41-5845-94179-D08-INVERTS-FY2019||Perform-minor-invert-paving-work-to-the-following-bridge-siz,Clermont,39025
41-5846-94179-D08-INVERTS-FY2019||Perform-minor-invert-paving-work-to-the-following-bridge-siz,Clermont,39025
41-5847-94179-D08-INVERTS-FY2019||Perform-minor-invert-paving-work-to-the-following-bridge-siz,Clermont,39025
41-5848-101309-HAM-50-26.20/30.28||Resurfacing-on-portions-of-US-50-in-Hamilton-County-between-,Hamilton,39061
41-5849-101309-HAM-50-26.20/30.28||Resurfacing-on-portions-of-US-50-in-Hamilton-County-between-,Hamilton,39061
41-5850-101309-HAM-50-26.20/30.28||Resurfacing-on-portions-of-US-50-in-Hamilton-County-between-,Hamilton,39061
41-5851-102059-BUT-73-13.05||Construct-intersection-improvements-at-SR-73-&-Jacksonburg.-Feasib,Butler,39017
41-5852-102059-BUT-73-13.05||Construct-intersection-improvements-at-SR-73-&-Jacksonburg.-Feasib,Butler,39017
41-5853--Cle-131-11.98,Clermont,39025
41-5854--CLI-68-4.51,Clinton,39027
41-5855--GRE-235-0.00,Greene,39057
41-5856-99999-MAD-62-2.32,Madison,39097
41-5857-94179-D08-INVERTS-FY2019||Perform-minor-invert-paving-work-to-the-following-bridge-siz,Preble,39135
"41-5858-103793-CHP-36-14.88||Install-splitter-islands,-realign-right-turn-bypass-lanes,-provide",Champaign,39021
41-5859-94179-D08-INVERTS-FY2019||Perform-minor-invert-paving-work-to-the-following-bridge-siz,Clermont,39025
"41-5860-99865-D07-BHFY19-(C)||SHE-705-0308,-SFN-7503423-over-Loramie-Creek---Abutment-patching",Shelby,39149
41-5861-94179-D08-INVERTS-FY2019||Perform-minor-invert-paving-work-to-the-following-bridge-siz,Butler,39017
41-5862-94179-D08-INVERTS-FY2019||Perform-minor-invert-paving-work-to-the-following-bridge-siz,Butler,39017
41-5863-102040-ADA-247-7.78-Slide||Slide-repair-on-ADA-SR-247-7.78.,Adams,39001
"41-5864-103793-CHP-36-14.88||Install-splitter-islands,-realign-right-turn-bypass-lanes,-provide",Champaign,39021
41-5865-94179-D08-INVERTS-FY2019||Perform-minor-invert-paving-work-to-the-following-bridge-siz,Clermont,39025
"41-5866-77918-CLI-380-0.32||Replace-the-existing-concrete-slab-of-Bridge-No.-CLI-380-0032,-SFN",Clinton,39027
41-5867--GRE-235-0.00,Clinton,39027
"41-5868-99865-D07-BHFY19-(C)||SHE-705-0308,-SFN-7503423-over-Loramie-Creek---Abutment-patching",Mercer,39107
"41-5869-99865-D07-BHFY19-(C)||SHE-705-0308,-SFN-7503423-over-Loramie-Creek---Abutment-patching",Mercer,39107
"41-5870-99865-D07-BHFY19-(C)||SHE-705-0308,-SFN-7503423-over-Loramie-Creek---Abutment-patching",Mercer,39107
41-5871-94179-D08-INVERTS-FY2019||Perform-minor-invert-paving-work-to-the-following-bridge-siz,Preble,39135
41-5872-94179-D08-INVERTS-FY2019||Perform-minor-invert-paving-work-to-the-following-bridge-siz,Preble,39135
41-5873-94179-D08-INVERTS-FY2019||Perform-minor-invert-paving-work-to-the-following-bridge-siz,Preble,39135
41-5874-94179-D08-INVERTS-FY2019||Perform-minor-invert-paving-work-to-the-following-bridge-siz,Preble,39135
41-5875-94179-D08-INVERTS-FY2019||Perform-minor-invert-paving-work-to-the-following-bridge-siz,Preble,39135
41-5876-94179-D08-INVERTS-FY2019||Perform-minor-invert-paving-work-to-the-following-bridge-siz,Warren,39165
41-5877--GRE-235-0.00,Warren,39165
"41-5878-99865-D07-BHFY19-(C)||SHE-705-0308,-SFN-7503423-over-Loramie-Creek---Abutment-patching",Auglaize,39011
41-5879-94671-LOG-273-2.96||Replace-twin-concrete-eliptical-culverts-due-to-deterioration.,Logan,39091
41-5880--Route 71,Hamilton,39061
41-5881-90591-CUY-480-18.42-L&R-Deck||Replace-the-decks-of-the-twin-IR-480-bridges-over-the-Cu,Cuyahoga,39035
41-5882-102043-LAW-7-0.66||Rockfall-remediation-on-LAW-7-0.66,Lawrence,39087
41-5883-102109-WAY-0030-23.33||Close-the-median-to-restrict-through-traffic-and-left-turning-tr,Wayne,39169
41-5884-102109-WAY-0030-23.33||Close-the-median-to-restrict-through-traffic-and-left-turning-tr,Wayne,39169
41-5885-102109-WAY-0030-23.33||Close-the-median-to-restrict-through-traffic-and-left-turning-tr,Wayne,39169
41-5886-102109-WAY-0030-23.33||Close-the-median-to-restrict-through-traffic-and-left-turning-tr,Wayne,39169
41-5887-102045-JAC-32-16.58-Slide||Slide-repair-on-JAC-32-16.58.,Adams,39001
41-5888--Route 20,Wood,39173
41-5889--Route 20,Wood,39173
41-5890-90674-WOO-65-23.04||A-TMACOG-funded-project-to-improve-the-intersection-of-State-Route,Wood,39173
41-5891-90674-WOO-65-23.04||A-TMACOG-funded-project-to-improve-the-intersection-of-State-Route,Wood,39173
41-5892-102109-WAY-0030-23.33||Close-the-median-to-restrict-through-traffic-and-left-turning-tr,Wayne,39169
41-5893-102109-WAY-0030-23.33||Close-the-median-to-restrict-through-traffic-and-left-turning-tr,Wayne,39169
41-5894-102109-WAY-0030-23.33||Close-the-median-to-restrict-through-traffic-and-left-turning-tr,Wayne,39169
41-5895-104064-ROS-28-7.99-Culvert||Culvert-replacement-on-ROS-28-7.99.,Ross,39141
41-5896--Route 163,Wood,39173
"41-5897-102705-AUG-198-9.71||Bridge-rehab-AUG-198-9.71,-SFN-0603007",Auglaize,39011
41-5898-91710-SUM-8-1.99 Study/re-alignment of High Level Bridge,Summit,39153
41-5899-91710-SUM-8-1.99 Study/re-alignment of High Level Bridge,Summit,39153
41-5900-91710-SUM-8-1.99 Study/re-alignment of High Level Bridge,Summit,39153
41-5901-80681-STA-0043-17.24||Planning-study-of-proposed-widening-area.,Stark,39151
41-5902-80681-STA-0043-17.24||Planning-study-of-proposed-widening-area.,Stark,39151
41-5903-80681-STA-0043-17.24||Planning-study-of-proposed-widening-area.,Stark,39151
41-5904-80681-STA-0043-17.24||Planning-study-of-proposed-widening-area.,Stark,39151
41-5905-80681-STA-0043-17.24||Planning-study-of-proposed-widening-area.,Stark,39151
41-5906-80681-STA-0043-17.24||Planning-study-of-proposed-widening-area.,Stark,39151
41-5907-80681-STA-0043-17.24||Planning-study-of-proposed-widening-area.,Stark,39151
41-5908-80681-STA-0043-17.24||Planning-study-of-proposed-widening-area.,Stark,39151
"41-5909-76997-FRA-70-16.170|Tier-2|Preliminary-development,-design,-and-construction-to-addres",Fairfield,39045
"41-5910-76997-FRA-70-16.170|Tier-2|Preliminary-development,-design,-and-construction-to-addres",Franklin,39049
"41-5911-76997-FRA-70-16.170|Tier-2|Preliminary-development,-design,-and-construction-to-addres",Franklin,39049
"41-5912-76997-FRA-70-16.170|Tier-2|Preliminary-development,-design,-and-construction-to-addres",Franklin,39049
"41-5913-76997-FRA-70-16.170|Tier-2|Preliminary-development,-design,-and-construction-to-addres",Franklin,39049
"41-5914-76997-FRA-70-16.170|Tier-2|Preliminary-development,-design,-and-construction-to-addres",Franklin,39049
"41-5915-76997-FRA-70-16.170|Tier-2|Preliminary-development,-design,-and-construction-to-addres",Franklin,39049
"41-5916-76997-FRA-70-16.170|Tier-2|Preliminary-development,-design,-and-construction-to-addres",Franklin,39049
"41-5917-76997-FRA-70-16.170|Tier-2|Preliminary-development,-design,-and-construction-to-addres",Franklin,39049
"41-5918-76997-FRA-70-16.170|Tier-2|Preliminary-development,-design,-and-construction-to-addres",Franklin,39049
"41-5919-76997-FRA-70-16.170|Tier-2|Preliminary-development,-design,-and-construction-to-addres",Franklin,39049
"41-5920-76997-FRA-70-16.170|Tier-2|Preliminary-development,-design,-and-construction-to-addres",Franklin,39049
41-5921--SUM-76-15.00 (POR-76-0.00),Portage,39133
41-5922--STA-30-14.95,Stark,39151
41-5923--SUM-76-15.00 (POR-76-0.00),Summit,39153
41-5924--SUM-77-24.00,Summit,39153
41-5925--SUM-77-24.00,Summit,39153
41-5926--SUM-77-24.00,Summit,39153
41-5927--SUM-77-24.00,Summit,39153
41-5928-95831-SUM-0076-10.95(Akron-Beltway)|Tier-2|Study-and-Preliminary-Engineering-for-all-f,Summit,39153
41-5929-95831-SUM-0076-10.95(Akron-Beltway)|Tier-2|Study-and-Preliminary-Engineering-for-all-f,Summit,39153
41-5930-95831-SUM-0076-10.95(Akron-Beltway)|Tier-2|Study-and-Preliminary-Engineering-for-all-f,Summit,39153
41-5931-95831-SUM-0076-10.95(Akron-Beltway)|Tier-2|Study-and-Preliminary-Engineering-for-all-f,Summit,39153
41-5932--TRU-80-4.00,Trumbull,39155
41-5933--TRU-80-4.00,Trumbull,39155
"41-5934-76997-FRA-70-16.170|Tier-2|Preliminary-development,-design,-and-construction-to-addres",Franklin,39049
"41-5935-76997-FRA-70-16.170|Tier-2|Preliminary-development,-design,-and-construction-to-addres",Franklin,39049
"41-5936-76997-FRA-70-16.170|Tier-2|Preliminary-development,-design,-and-construction-to-addres",Franklin,39049
"41-5937-76997-FRA-70-16.170|Tier-2|Preliminary-development,-design,-and-construction-to-addres",Franklin,39049
41-5938--STA-30-14.95,Stark,39151
41-5939--STA-30-14.95,Stark,39151
41-5940--SUM-77-24.00,Summit,39153
41-5941-95831-SUM-0076-10.95(Akron-Beltway)|Tier-2|Study-and-Preliminary-Engineering-for-all-f,Summit,39153
41-5942-95831-SUM-0076-10.95(Akron-Beltway)|Tier-2|Study-and-Preliminary-Engineering-for-all-f,Summit,39153
"41-5943-76997-FRA-70-16.170|Tier-2|Preliminary-development,-design,-and-construction-to-addres",Franklin,39049
"41-5944-76997-FRA-70-16.170|Tier-2|Preliminary-development,-design,-and-construction-to-addres",Franklin,39049
"41-5945-76997-FRA-70-16.170|Tier-2|Preliminary-development,-design,-and-construction-to-addres",Franklin,39049
"41-5946-76997-FRA-70-16.170|Tier-2|Preliminary-development,-design,-and-construction-to-addres",Franklin,39049
"41-5947-76997-FRA-70-16.170|Tier-2|Preliminary-development,-design,-and-construction-to-addres",Franklin,39049
